HVP-6.0-SP2p41.1-2199-39494
Interactive ServicesComcast
AdministrationReportsConfigurationuser: ADDelima@comcast.wic Logout
Customer Usage
Call
Call ID:	e4009-20180607213450757-078
Application Name:	EIVR QA comcastvxmlapps
Application Description:	EIVR QA comcastvxmlapps
CLID:	8008388383
DNIS:	1490056
Call Date:	Thursday, June 7th 2018
Call Utterance:	
Event Search
Event ID:	  
Parameter:	
 
Events
Time	ID	Param ID	Utterance
21:34:50	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/index.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.009|documentsize=569|outcome=success|failover=false|localport=51232|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=60|bytesread=843|byteswritten=2096|cachedecision=n/a|method=POST	-
21:34:50	document dump	URL=http://comcastvxmlapps/clients/comcast/testheader2/index.php|fetchtype=vxml|mimetype=text/html	-
21:34:50	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.009|documentsize=5528|outcome=success|failover=false|localport=51234|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=68|bytesread=5803|byteswritten=422|cachedecision=nc(pragma no-cache)|method=GET	-
21:34:50	document dump	URL=http://comcastvxmlapps/clients/comcast/testheader2/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
21:34:50	log	content=FRAMEWORK FILENAME: /wic/wic/wic/wicstd/framework/v.holly.21.20180607	-
21:34:50	log	content=FRAMEWORK LOGDATA: 1528421690,4009,078,20180607,213450,8111490056,8008388383,comcast,,20,Holly,4009,e4009-20180607213450757-078,led32179,8008388383	-
21:34:50	document transition	uri=http://comcastvxmlapps/clients/comcast/testheader2/index.php|cpu=0.010000|normalcpu=0.010000	-
21:34:51	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/dev/start.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.044|documentsize=90012|outcome=success|failover=false|localport=51236|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=69|bytesread=90386|byteswritten=518|cachedecision=n/a|method=POST	-
21:34:51	document dump	URL=http://comcastvxmlapps/clients/comcast/testheader2/dev/start.vxml.php|fetchtype=vxml|mimetype=text/html	-
21:34:51	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.010|documentsize=5528|outcome=success|failover=false|localport=51238|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=68|bytesread=5803|byteswritten=422|cachedecision=nc(pragma no-cache)|method=GET	-
21:34:51	document dump	URL=http://comcastvxmlapps/clients/comcast/testheader2/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
21:34:51	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/voice/Greeting.wav|fetchtype=audio|mimetype=audio/x-wav|incache=true|latency=0.000|documentsize=23836|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=69|cachedecision=in(Last Modified)	-
21:34:51	prompt	type=external|URI=http://comcastvxmlapps/clients/comcast/testheader2/voice/Greeting.wav|outcome=success	-
21:34:51	fetch	uri=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.005|documentsize=108953|outcome=success|failover=false|localport=51240|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=52|bytesread=109203|byteswritten=462|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
21:34:51	document dump	URL=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
21:34:51	log	expr=WicStdPromptAndCollect version 1.11.0.1 (20160624)	-
21:34:51	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/voice/AccessCode.wav|fetchtype=audio|mimetype=audio/x-wav|incache=true|latency=0.000|documentsize=35942|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=71|cachedecision=in(Last Modified)	-
21:34:51	prompt	type=external|URI=http://comcastvxmlapps/clients/comcast/testheader2/voice/AccessCode.wav|outcome=success	-
21:34:51	recognition start	inputmodes=dtmf,voice|threshold=20|timeout=5.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=5.000|termtimeout=0.000|termchar=#	-
21:34:58	recognition end	result=success|inputmode=dtmf|utterance=0 0 1 8|confidence=100|grammar=Grammar_0|bargein=false|recordutterances=N	-
21:34:58	NUANCE	WEST_CALL_DATA=1528421690,4009,078,20180607,213450,8111490056,8008388383	-
21:34:58	log	expr=WicStdFormValue = 0018	-
21:34:58	log	expr=WicStdFormConfidence = 100	-
21:34:58	log	expr=WicStdFormUtterance = 0 0 1 8	-
21:34:58	log	expr=WicStdFormInputMode = dtmf	-
21:34:58	log	expr=WicStdCompleteNBestStr = +AskCue:0018^^^1^^^0 0 1 8^^^dtmf	-
21:34:58	log	expr=Summary : OK,0018,0,0,dtmf,100,undefined	-
21:34:58	log	expr=WicStdPromptAndCollect END	-
21:34:58	log	content=*********** PnC WicStd Variables *****************	-
21:34:58	log	content= WicStdResult is: OK	-
21:34:58	log	content= WicStdFormValue is: 0018	-
21:34:58	log	content=WicStdFormNomatchCount is: 0	-
21:34:58	log	content=WicStdFormNoinputCount is: 0	-
21:34:58	log	content= WicStdFormFailCount is: 0	-
21:34:58	log	content= WicStdFormInputMode is: dtmf	-
21:34:58	log	content= WicStdError is: undefined	-
21:34:58	fetch	uri=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.006|documentsize=108953|outcome=success|failover=false|localport=51248|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=52|bytesread=109203|byteswritten=462|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
21:34:58	document dump	URL=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
21:34:58	log	expr=WicStdPromptAndCollect version 1.11.0.1 (20160624)	-
21:34:58	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/voice/Password.wav|fetchtype=audio|mimetype=audio/x-wav|incache=true|latency=0.000|documentsize=29148|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=69|cachedecision=in(Last Modified)	-
21:34:58	prompt	type=external|URI=http://comcastvxmlapps/clients/comcast/testheader2/voice/Password.wav|outcome=success	-
21:34:58	system response	latency=0.031	-
21:34:58	recognition start	inputmodes=dtmf,voice|threshold=20|timeout=5.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=5.000|termtimeout=0.000|termchar=#	-
21:35:01	recognition end	result=success|inputmode=dtmf|utterance=0 6 2 6|confidence=100|grammar=Grammar_0|bargein=false|recordutterances=N	-
21:35:01	log	expr=WicStdFormValue = 0626	-
21:35:01	log	expr=WicStdFormConfidence = 100	-
21:35:01	log	expr=WicStdFormUtterance = 0 6 2 6	-
21:35:01	log	expr=WicStdFormInputMode = dtmf	-
21:35:01	log	expr=WicStdCompleteNBestStr = +AskCue:0626^^^1^^^0 6 2 6^^^dtmf	-
21:35:01	log	expr=Summary : OK,0626,0,0,dtmf,100,undefined	-
21:35:01	log	expr=WicStdPromptAndCollect END	-
21:35:01	log	content=*********** PnC WicStd Variables *****************	-
21:35:01	log	content= WicStdResult is: OK	-
21:35:01	log	content= WicStdFormValue is: 0626	-
21:35:01	log	content=WicStdFormNomatchCount is: 0	-
21:35:01	log	content=WicStdFormNoinputCount is: 0	-
21:35:01	log	content= WicStdFormFailCount is: 0	-
21:35:01	log	content= WicStdFormInputMode is: dtmf	-
21:35:01	log	content= WicStdError is: undefined	-
21:35:01	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/voice/WelcomeTestHeader.wav|fetchtype=audio|mimetype=audio/x-wav|incache=true|latency=0.000|documentsize=40748|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=78|cachedecision=in(Last Modified)	-
21:35:01	prompt	type=external|URI=http://comcastvxmlapps/clients/comcast/testheader2/voice/WelcomeTestHeader.wav|outcome=success	-
21:35:01	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/voice/testHeaderUnit.wav|fetchtype=audio|mimetype=audio/x-wav|incache=true|latency=0.000|documentsize=25812|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=75|cachedecision=in(Last Modified)	-
21:35:01	prompt	type=external|URI=http://comcastvxmlapps/clients/comcast/testheader2/voice/testHeaderUnit.wav|outcome=success	-
21:35:01	prompt	type=SSML|content=<prosody volume="loud"><say-as interpret-as="digits">4009</say-as></prosody>|language=en-US|outcome=success	-
21:35:01	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/voice/testHeaderLine.wav|fetchtype=audio|mimetype=audio/x-wav|incache=true|latency=0.000|documentsize=27130|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=75|cachedecision=in(Last Modified)	-
21:35:01	prompt	type=external|URI=http://comcastvxmlapps/clients/comcast/testheader2/voice/testHeaderLine.wav|outcome=success	-
21:35:01	prompt	type=SSML|content=<prosody volume="loud"><say-as interpret-as="digits">078</say-as></prosody>|language=en-US|outcome=success	-
21:35:01	fetch	uri=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.006|documentsize=108953|outcome=success|failover=false|localport=51260|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=52|bytesread=109203|byteswritten=462|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
21:35:01	document dump	URL=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
21:35:01	log	expr=WicStdPromptAndCollect version 1.11.0.1 (20160624)	-
21:35:01	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/voice/EnterPhoneNumber.wav|fetchtype=audio|mimetype=audio/x-wav|incache=true|latency=0.000|documentsize=36454|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=77|cachedecision=in(Last Modified)	-
21:35:01	prompt	type=external|URI=http://comcastvxmlapps/clients/comcast/testheader2/voice/EnterPhoneNumber.wav|outcome=success	-
21:35:01	system response	latency=0.037	-
21:35:01	recognition start	inputmodes=dtmf,voice|threshold=20|timeout=5.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=5.000|termtimeout=0.000|termchar=	-
21:35:23	recognition end	result=success|inputmode=dtmf|utterance=6 5 1 5 0 0 7 5 1 7|confidence=100|grammar=Grammar_0|bargein=false|recordutterances=N	-
21:35:23	log	expr=WicStdFormValue = 6515007517	-
21:35:23	log	expr=WicStdFormConfidence = 100	-
21:35:23	log	expr=WicStdFormUtterance = 6 5 1 5 0 0 7 5 1 7	-
21:35:23	log	expr=WicStdFormInputMode = dtmf	-
21:35:23	log	expr=WicStdCompleteNBestStr = +AskCue:6515007517^^^1^^^6 5 1 5 0 0 7 5 1 7^^^dtmf	-
21:35:23	log	expr=Summary : OK,6515007517,0,0,dtmf,100,undefined	-
21:35:23	log	expr=WicStdPromptAndCollect END	-
21:35:23	log	content=*********** PnC WicStd Variables *****************	-
21:35:23	log	content= WicStdResult is: OK	-
21:35:23	log	content= WicStdFormValue is: 6515007517	-
21:35:23	log	content=WicStdFormNomatchCount is: 0	-
21:35:23	log	content=WicStdFormNoinputCount is: 0	-
21:35:23	log	content= WicStdFormFailCount is: 0	-
21:35:23	log	content= WicStdFormInputMode is: dtmf	-
21:35:23	log	content= WicStdError is: undefined	-
21:35:23	fetch	uri=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.006|documentsize=108953|outcome=success|failover=false|localport=51296|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=52|bytesread=109203|byteswritten=462|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
21:35:23	document dump	URL=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
21:35:23	log	expr=WicStdPromptAndCollect version 1.11.0.1 (20160624)	-
21:35:23	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/voice/EnterDNIS.wav|fetchtype=audio|mimetype=audio/x-wav|incache=true|latency=0.000|documentsize=35258|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=70|cachedecision=in(Last Modified)	-
21:35:23	prompt	type=external|URI=http://comcastvxmlapps/clients/comcast/testheader2/voice/EnterDNIS.wav|outcome=success	-
21:35:23	system response	latency=0.030	-
21:35:23	recognition start	inputmodes=dtmf,voice|threshold=20|timeout=5.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=5.000|termtimeout=0.000|termchar=	-
21:35:27	recognition end	result=success|inputmode=dtmf|utterance=3 0 3 4 4 0 4|confidence=100|grammar=Grammar_0|bargein=true|recordutterances=N	-
21:35:27	log	expr=WicStdFormValue = 3034404	-
21:35:27	log	expr=WicStdFormConfidence = 100	-
21:35:27	log	expr=WicStdFormUtterance = 3 0 3 4 4 0 4	-
21:35:27	log	expr=WicStdFormInputMode = dtmf	-
21:35:27	log	expr=WicStdCompleteNBestStr = +AskCue:3034404^^^1^^^3 0 3 4 4 0 4^^^dtmf	-
21:35:27	log	expr=Summary : OK,3034404,0,0,dtmf,100,undefined	-
21:35:27	log	expr=WicStdPromptAndCollect END	-
21:35:27	log	content=*********** PnC WicStd Variables *****************	-
21:35:27	log	content= WicStdResult is: OK	-
21:35:27	log	content= WicStdFormValue is: 3034404	-
21:35:27	log	content=WicStdFormNomatchCount is: 0	-
21:35:27	log	content=WicStdFormNoinputCount is: 0	-
21:35:27	log	content= WicStdFormFailCount is: 0	-
21:35:27	log	content= WicStdFormInputMode is: dtmf	-
21:35:27	log	content= WicStdError is: undefined	-
21:35:27	document transition	uri=http://comcastvxmlapps/clients/comcast/testheader2/dev/start.vxml.php|cpu=0.140000|normalcpu=0.140000	-
21:35:27	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/dev/uui.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.049|documentsize=134466|outcome=success|failover=false|localport=51302|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=67|bytesread=134880|byteswritten=447|cachedecision=nc(vxml maxage)(pragma no-cache)|method=GET	-
21:35:27	document dump	URL=http://comcastvxmlapps/clients/comcast/testheader2/dev/uui.vxml.php|fetchtype=vxml|mimetype=text/html	-
21:35:27	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.008|documentsize=5528|outcome=success|failover=false|localport=51304|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=68|bytesread=5803|byteswritten=422|cachedecision=nc(pragma no-cache)|method=GET	-
21:35:27	document dump	URL=http://comcastvxmlapps/clients/comcast/testheader2/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
21:35:27	fetch	uri=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.006|documentsize=108953|outcome=success|failover=false|localport=51306|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=52|bytesread=109203|byteswritten=462|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
21:35:27	document dump	URL=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
21:35:27	log	expr=WicStdPromptAndCollect version 1.11.0.1 (20160624)	-
21:35:27	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/voice/TestUpdateUUIYN.wav|fetchtype=audio|mimetype=audio/x-wav|incache=true|latency=0.000|documentsize=52866|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=76|cachedecision=in(Last Modified)	-
21:35:27	prompt	type=external|URI=http://comcastvxmlapps/clients/comcast/testheader2/voice/TestUpdateUUIYN.wav|outcome=success	-
21:35:27	system response	latency=0.143	-
21:35:27	recognition start	inputmodes=dtmf,voice|threshold=20|timeout=5.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=5.000|termtimeout=0.000|termchar=#	-
21:35:29	recognition end	result=success|inputmode=dtmf|utterance=2|confidence=100|grammar=Grammar_1|bargein=true|recordutterances=N	-
21:35:29	log	expr=WicStdFormValue = no	-
21:35:29	log	expr=WicStdFormConfidence = 100	-
21:35:29	log	expr=WicStdFormUtterance = 2	-
21:35:29	log	expr=WicStdFormInputMode = dtmf	-
21:35:29	log	expr=WicStdCompleteNBestStr = +AskCue:no^^^1^^^2^^^dtmf	-
21:35:29	log	expr=Summary : OK,no,0,0,dtmf,100,undefined	-
21:35:29	log	expr=WicStdPromptAndCollect END	-
21:35:29	log	content=*********** PnC WicStd Variables *****************	-
21:35:29	log	content= WicStdResult is: OK	-
21:35:29	log	content= WicStdFormValue is: no	-
21:35:29	log	content=WicStdFormNomatchCount is: 0	-
21:35:29	log	content=WicStdFormNoinputCount is: 0	-
21:35:29	log	content= WicStdFormFailCount is: 0	-
21:35:29	log	content= WicStdFormInputMode is: dtmf	-
21:35:29	log	content= WicStdError is: undefined	-
21:35:29	fetch	uri=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.006|documentsize=108953|outcome=success|failover=false|localport=51308|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=52|bytesread=109203|byteswritten=462|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
21:35:29	document dump	URL=http://comcastvxmlapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
21:35:29	log	expr=WicStdPromptAndCollect version 1.11.0.1 (20160624)	-
21:35:29	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/voice/UseDASIntergration.wav|fetchtype=audio|mimetype=audio/x-wav|incache=true|latency=0.000|documentsize=138356|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=79|cachedecision=in(Last Modified)	-
21:35:29	prompt	type=external|URI=http://comcastvxmlapps/clients/comcast/testheader2/voice/UseDASIntergration.wav|outcome=success	-
21:35:29	system response	latency=0.030	-
21:35:29	recognition start	inputmodes=dtmf,voice|threshold=20|timeout=5.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=5.000|termtimeout=0.000|termchar=#	-
21:35:36	recognition end	result=success|inputmode=dtmf|utterance=1|confidence=100|grammar=Grammar_0|bargein=true|recordutterances=N	-
21:35:36	log	expr=WicStdFormValue = preprod	-
21:35:36	log	expr=WicStdFormConfidence = 100	-
21:35:36	log	expr=WicStdFormUtterance = 1	-
21:35:36	log	expr=WicStdFormInputMode = dtmf	-
21:35:36	log	expr=WicStdCompleteNBestStr = +AskCue:preprod^^^1^^^1^^^dtmf	-
21:35:36	log	expr=Summary : OK,preprod,0,0,dtmf,100,undefined	-
21:35:36	log	expr=WicStdPromptAndCollect END	-
21:35:36	log	content=*********** PnC WicStd Variables *****************	-
21:35:36	log	content= WicStdResult is: OK	-
21:35:36	log	content= WicStdFormValue is: preprod	-
21:35:36	log	content=WicStdFormNomatchCount is: 0	-
21:35:36	log	content=WicStdFormNoinputCount is: 0	-
21:35:36	log	content= WicStdFormFailCount is: 0	-
21:35:36	log	content= WicStdFormInputMode is: dtmf	-
21:35:36	log	content= WicStdError is: undefined	-
21:35:36	document transition	uri=http://comcastvxmlapps/clients/comcast/testheader2/dev/uui.vxml.php|cpu=0.110000|normalcpu=0.110000	-
21:35:36	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/dev/end.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.008|documentsize=1136|outcome=success|failover=false|localport=51316|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=67|bytesread=1411|byteswritten=629|cachedecision=n/a|method=POST	-
21:35:36	document dump	URL=http://comcastvxmlapps/clients/comcast/testheader2/dev/end.vxml.php|fetchtype=vxml|mimetype=text/html	-
21:35:36	fetch	uri=http://comcastvxmlapps/clients/comcast/testheader2/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.007|documentsize=5528|outcome=success|failover=false|localport=51318|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=68|bytesread=5803|byteswritten=422|cachedecision=nc(pragma no-cache)|method=GET	-
21:35:36	document dump	URL=http://comcastvxmlapps/clients/comcast/testheader2/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
21:35:36	log	content= loginvalue: 0018	-
21:35:36	log	content= passwordvalue: 0626	-
21:35:36	log	content= phonenumberValue: 6515007517	-
21:35:36	log	content= dnisValue: 3034404	-
21:35:36	log	content= testAuthenticationValue:	-
21:35:36	log	content= testTFNValue:	-
21:35:36	log	content= testPhoneNumberValue:	-
21:35:36	log	content= testAccountNumberValue:	-
21:35:36	log	content= useDasIntegrationValue: preprod	-
21:35:36	log	content= testHeaderUUIString: 1,,6515007517,,,,e020180607213455000061017ee515e8,,,,	-
21:35:36	log	content= firstDigit: 0	-
21:35:36	log	content= env: qa	-
21:35:36	log	content= application: eivr	-
21:35:36	log	content= path: clients/comcast/qa_062618/vxml/eivr/index.php	-
21:35:36	log	content= PATH: clients/comcast/qa_062618/vxml/eivr/index.php	-
21:35:36	log	content= PREPROD URL: http://comcastvxmlapps/clients/comcast/qa_062618/vxml/eivr/index.php?e=mc2	-
21:35:36	document transition	uri=http://comcastvxmlapps/clients/comcast/testheader2/dev/end.vxml.php|cpu=0.020000|normalcpu=0.020000	-
21:35:36	fetch	uri=http://comcastvxmlapps/clients/comcast/qa_062618/vxml/eivr/index.php?e=mc2&wic_testcall=t|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.008|documentsize=8667|outcome=success|failover=false|localport=51320|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=89|bytesread=8968|byteswritten=469|cachedecision=nc(vxml maxage)(pragma no-cache)|method=GET	-
21:35:36	document dump	URL=http://comcastvxmlapps/clients/comcast/qa_062618/vxml/eivr/index.php?e=mc2&wic_testcall=t|fetchtype=vxml|mimetype=text/html	-
21:35:36	fetch	uri=http://comcastvxmlapps/clients/comcast/qa_062618/vxml/eivr/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.024|documentsize=9373|outcome=success|failover=false|localport=51322|hostname=comcastvxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=72|bytesread=9674|byteswritten=426|cachedecision=nc(pragma no-cache)|method=GET	-
21:35:36	document dump	URL=http://comcastvxmlapps/clients/comcast/qa_062618/vxml/eivr/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
21:35:36	fetch	uri=http://comcastvxmlapps/ecmascripts/wicstd/convertAddress.js|fetchtype=script|mimetype=application/javascript|incache=true|latency=0.000|documentsize=47339|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=59|cachedecision=in(Last Modified)	-
21:35:36	document dump	URL=http://comcastvxmlapps/ecmascripts/wicstd/convertAddress.js|fetchtype=script|mimetype=application/javascript	-
21:35:36	fetch	uri=http://comcastvxmlapps/clients/comcast/qa_062618/ecmascripts/logging.js|fetchtype=script|mimetype=application/javascript|incache=true|latency=0.000|documentsize=105|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=71|cachedecision=in(Last Modified)	-
21:35:36	document dump	URL=http://comcastvxmlapps/clients/comcast/qa_062618/ecmascripts/logging.js|fetchtype=script|mimetype=application/javascript	-
21:35:36	fetch	uri=http://comcastvxmlapps/clients/comcast/qa_062618/ecmascripts/uui.js|fetchtype=script|mimetype=application/javascript|incache=true|latency=0.000|documentsize=844|outcome=success|failover=false|hostname=comcastvxmlapps|urilength=67|cachedecision=in(Last Modified)	-
21:35:36	document dump	URL=http://comcastvxmlapps/clients/comcast/qa_062618/ecmascripts/uui.js|fetchtype=script|mimetype=application/javascript	-
