HVP-6.0-SP2p41.1-2199-39494
Interactive Services
AdministrationReportsConfigurationuser: mbejosano@west.com Logout
Customer Usage
Call
Call ID:	e4007-20180328181308053-490
Application Name:	Care2.0
Application Description:	Care2.0
CLID:	HUI0000020000
DNIS:	4070077
Call Date:	Wednesday, March 28th 2018
Call Utterance:	not available
Event Search
Event ID:	  
Parameter:	
 
Events
Time	ID	Param ID	Utterance
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/XMLParsingFunctions.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.004|documentsize=14460|outcome=success|failover=false|localport=49580|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=60|bytesread=14850|byteswritten=202|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.007|documentsize=103812|outcome=success|failover=false|localport=49582|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=48|bytesread=104204|byteswritten=190|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/audioArray.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.004|documentsize=4942|outcome=success|failover=false|localport=49584|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=51|bytesread=5333|byteswritten=193|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/voiceCapture.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.004|documentsize=13192|outcome=success|failover=false|localport=49586|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=53|bytesread=13582|byteswritten=195|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/rfbhvlogging.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.004|documentsize=15622|outcome=success|failover=false|localport=49588|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=53|bytesread=16012|byteswritten=195|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/txllogging.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.004|documentsize=16604|outcome=success|failover=false|localport=49590|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=51|bytesread=16994|byteswritten=193|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/wiclogging.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.003|documentsize=1718|outcome=success|failover=false|localport=49592|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=51|bytesread=2106|byteswritten=193|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/prompt.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.003|documentsize=5145|outcome=success|failover=false|localport=49594|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=47|bytesread=5534|byteswritten=189|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/gvp.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.003|documentsize=9491|outcome=success|failover=false|localport=49596|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=44|bytesread=9880|byteswritten=186|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/allocate.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.003|documentsize=3338|outcome=success|failover=false|localport=49598|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=49|bytesread=3726|byteswritten=191|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/ecmascripts/wicstd/DatabaseRequest.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.003|documentsize=3573|outcome=success|failover=false|localport=49600|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=56|bytesread=3963|byteswritten=198|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/javascript/JavascriptFunctions.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.008|documentsize=127138|outcome=success|failover=false|localport=49602|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=98|bytesread=127531|byteswritten=380|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://linux3232/realfeed/realfeed_client_data.php?SourceID=WIC&EventType=drr.inbound&EventTimestamp=1522275188.221&Unit=4007&Line=490&ParentTime=1522275188&APNKEY=4070077|fetchtype=data|mimetype=text/xml|incache=false|latency=0.011|documentsize=101|outcome=success|failover=false|localport=33658|hostname=linux3232|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=171|bytesread=237|byteswritten=287|cachedecision=nc(no expiration)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/WicStdInitServlet/GetInitialConfigurations|fetchtype=data|mimetype=text/xml;charset=ISO-8859-1|incache=false|latency=0.011|documentsize=308|outcome=success|failover=false|localport=49606|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=61|bytesread=491|byteswritten=708|cachedecision=n/a|method=POST	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/STLivePath.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.003|documentsize=3578|outcome=success|failover=false|localport=49608|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=88|bytesread=3969|byteswritten=370|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/TuVoxRoot.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.006|documentsize=84229|outcome=success|failover=false|localport=49610|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=87|bytesread=84623|byteswritten=369|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/STInitializeWicStdCTs.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.004|documentsize=11273|outcome=success|failover=false|localport=49612|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=99|bytesread=11666|byteswritten=381|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/TuVoxRoot.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.007|documentsize=84229|outcome=success|failover=false|localport=49614|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=87|bytesread=84623|byteswritten=369|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	log	content=FRAMEWORK FILENAME: /wic/wic/wic/wicstd/framework/v.holly.18.20180328	-
18:13:08	log	content=FRAMEWORK LOGDATA: 1522275188,4007,490,20180328,181308,8114070077,0000000000,adt,care2,NotSet,Holly,4007,e4007-20180328181308053-490,NotSet,QA	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/STLivePath.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.003|documentsize=3578|outcome=success|failover=false|localport=49616|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=88|bytesread=3969|byteswritten=370|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/TuVoxRoot.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.007|documentsize=84229|outcome=success|failover=false|localport=49618|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=87|bytesread=84623|byteswritten=369|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/STInitializeCTs.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.004|documentsize=22986|outcome=success|failover=false|localport=49620|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=93|bytesread=23379|byteswritten=375|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/TuVoxRoot.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.006|documentsize=84229|outcome=success|failover=false|localport=49622|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=87|bytesread=84623|byteswritten=369|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	log	content=Done With Init, Checking for disconnect, ApplicationEndEvent=	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/STLivePath.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.002|documentsize=3578|outcome=success|failover=false|localport=49624|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=88|bytesread=3969|byteswritten=370|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/TuVoxRoot.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.005|documentsize=84229|outcome=success|failover=false|localport=49626|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=87|bytesread=84623|byteswritten=369|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/STBuildHeader.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.005|documentsize=58425|outcome=success|failover=false|localport=49628|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=91|bytesread=58818|byteswritten=373|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/TuVoxRoot.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.006|documentsize=84229|outcome=success|failover=false|localport=49630|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=87|bytesread=84623|byteswritten=369|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/buildheader/unit_number.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=10410|outcome=success|failover=false|localport=49632|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=59|bytesread=10789|byteswritten=175|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/buildheader/unit_number.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/lucy/dynocat/fnum04.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=11358|outcome=success|failover=false|localport=49634|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=55|bytesread=11737|byteswritten=171|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/lucy/dynocat/fnum04.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/lucy/dynocat/fnum00.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=12310|outcome=success|failover=false|localport=49636|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=55|bytesread=12689|byteswritten=171|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/lucy/dynocat/fnum00.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/lucy/dynocat/fnum00.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=12310|outcome=success|failover=false|localport=49638|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=55|bytesread=12689|byteswritten=171|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/lucy/dynocat/fnum00.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/lucy/dynocat/snum07.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=8886|outcome=success|failover=false|localport=49640|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=55|bytesread=9264|byteswritten=171|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/lucy/dynocat/snum07.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/prompts/system/topics/TVMusic/TVMusic_silence_200ms.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.002|documentsize=1658|outcome=success|failover=false|localport=49642|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=120|bytesread=2036|byteswritten=376|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=../prompts/system/topics/TVMusic/TVMusic_silence_200ms.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/buildheader/line_number.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=10340|outcome=success|failover=false|localport=49644|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=59|bytesread=10719|byteswritten=175|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/buildheader/line_number.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/lucy/dynocat/fnum04.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=11358|outcome=success|failover=false|localport=49646|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=55|bytesread=11737|byteswritten=171|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/lucy/dynocat/fnum04.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/lucy/dynocat/fnum09.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=11692|outcome=success|failover=false|localport=49648|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=55|bytesread=12071|byteswritten=171|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/lucy/dynocat/fnum09.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/lucy/dynocat/snum00.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=8778|outcome=success|failover=false|localport=49650|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=55|bytesread=9156|byteswritten=171|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/lucy/dynocat/snum00.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/prompts/system/topics/TVMusic/TVMusic_silence_200ms.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=1658|outcome=success|failover=false|localport=49652|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=120|bytesread=2036|byteswritten=376|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=../prompts/system/topics/TVMusic/TVMusic_silence_200ms.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/buildheader/connect_time.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.004|documentsize=11934|outcome=success|failover=false|localport=49654|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=60|bytesread=12313|byteswritten=176|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/buildheader/connect_time.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/lucy/dynocat/f06.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=8884|outcome=success|failover=false|localport=49658|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=52|bytesread=9262|byteswritten=168|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/lucy/dynocat/f06.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/lucy/dynocat/f13.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=7528|outcome=success|failover=false|localport=49660|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=52|bytesread=7906|byteswritten=168|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/lucy/dynocat/f13.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/voice/wicstd/lucy/dynocat/s08.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=13364|outcome=success|failover=false|localport=49662|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=52|bytesread=13743|byteswritten=168|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=/voice/wicstd/lucy/dynocat/s08.wav|outcome=success	-
18:13:08	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/prompts/system/topics/TVMusic/TVMusic_silence_200ms.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=1658|outcome=success|failover=false|localport=49664|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=120|bytesread=2036|byteswritten=376|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:08	prompt	type=external|URI=../prompts/system/topics/TVMusic/TVMusic_silence_200ms.wav|outcome=success	-
18:13:22	fetch	uri=http://vxmlnasapps/voice/wicstd/buildheader/enter_apn.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.006|documentsize=33578|outcome=success|failover=false|localport=49682|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=57|bytesread=33957|byteswritten=173|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:22	prompt	type=external|URI=/voice/wicstd/buildheader/enter_apn.wav|outcome=success	-
18:13:22	recognition start	inputmodes=dtmf,voice|threshold=20|timeout=4.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=1.750|termtimeout=0.000|termchar=	-
18:13:27	recognition end	result=success|inputmode=dtmf|utterance=2 9 1 2 6 6 8|confidence=100|grammar=Grammar_0|bargein=true|recordutterances=N	-
18:13:27	fetch	uri=http://vxmlnasapps/voice/wicstd/buildheader/enter_ani.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=28998|outcome=success|failover=false|localport=49688|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=57|bytesread=29377|byteswritten=173|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:27	prompt	type=external|URI=/voice/wicstd/buildheader/enter_ani.wav|outcome=success	-
18:13:27	system response	latency=0.016	-
18:13:27	recognition start	inputmodes=dtmf,voice|threshold=20|timeout=4.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=1.750|termtimeout=0.000|termchar=	-
18:13:32	recognition end	result=success|inputmode=dtmf|utterance=5 5 0 3 6 0 6 3 8 0|confidence=100|grammar=Grammar_0|bargein=true|recordutterances=N	-
18:13:32	fetch	uri=http://vxmlnasapps/voice/wicstd/buildheader/enter_hourmin.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=31726|outcome=success|failover=false|localport=49696|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=61|bytesread=32105|byteswritten=177|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:32	prompt	type=external|URI=/voice/wicstd/buildheader/enter_hourmin.wav|outcome=success	-
18:13:32	system response	latency=0.014	-
18:13:32	recognition start	inputmodes=dtmf,voice|threshold=20|timeout=4.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=1.750|termtimeout=0.000|termchar=	-
18:13:33	recognition end	result=success|inputmode=dtmf|utterance=#|confidence=100|grammar=Grammar_0|bargein=true|recordutterances=N	-
18:13:33	fetch	uri=http://vxmlnasapps/voice/wicstd/buildheader/enter_mmddyyyy.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.003|documentsize=36834|outcome=success|failover=false|localport=49698|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=62|bytesread=37213|byteswritten=178|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:33	prompt	type=external|URI=/voice/wicstd/buildheader/enter_mmddyyyy.wav|outcome=success	-
18:13:33	system response	latency=0.013	-
18:13:33	recognition start	inputmodes=dtmf,voice|threshold=20|timeout=4.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=1.750|termtimeout=0.000|termchar=	-
18:13:34	recognition end	result=success|inputmode=dtmf|utterance=#|confidence=100|grammar=Grammar_0|bargein=true|recordutterances=N	-
18:13:34	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/STLivePath.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.001|documentsize=3578|outcome=success|failover=false|localport=49716|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=88|bytesread=3969|byteswritten=370|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:34	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/TuVoxRoot.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.005|documentsize=84229|outcome=success|failover=false|localport=49718|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=87|bytesread=84623|byteswritten=369|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:34	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/STStart.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.002|documentsize=17047|outcome=success|failover=false|localport=49720|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=85|bytesread=17440|byteswritten=367|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:34	fetch	uri=http://vxmlnasapps/Projects/adt/care2/Application_20180328114523/dialogs/TuVoxRoot.vxml|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.004|documentsize=84229|outcome=success|failover=false|localport=49724|hostname=vxmlnasapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=87|bytesread=84623|byteswritten=369|cachedecision=nc(pragma no-cache)|method=GET	-
18:13:34	log	content=STStart,enter	-
